Date,0
2011-01-31,-0.007260261897657599
2011-02-28,-0.003518146150510444
2011-03-31,-0.005980163650295701
2011-04-30,0.005785849583405702
2011-05-31,-0.0032922161389333177
2011-06-30,-0.002290536606388162
2011-07-31,0.00605675359955787
2011-08-31,0.0008165680317901367
2011-09-30,0.0007187884902360442
2011-10-31,-0.006350920924577326
2011-11-30,0.0024820341513676937
2011-12-31,-0.006575646489430117
2012-01-31,0.0005803500532645875
2012-02-29,-0.0017321794215827474
2012-03-31,0.004482466588022465
2012-04-30,-0.004696449430122452
2012-05-31,-0.01219537229400806
2012-06-30,0.002244994195631244
2012-07-31,0.0004705842308377114
2012-08-31,-0.004803397165122709
2012-09-30,-0.008055761186985562
2012-10-31,0.009928937568692849
2012-11-30,-0.013167886657946992
2012-12-31,0.0022408810375411127
2013-01-31,0.006848663128680033
2013-02-28,0.017155423621986826
2013-03-31,-0.015437680547434548
2013-04-30,0.003075347983969459
2013-05-31,-0.009408139698311295
2013-06-30,0.004007963287545406
2013-07-31,0.002244343703741533
2013-08-31,-0.00840739816215661
2013-09-30,0.012467866767980468
2013-10-31,-0.0019445998329470082
2013-11-30,-0.005951117522959535
2013-12-31,-0.0023287610375869
2014-01-31,0.005040905371874802
2014-02-28,-2.6668882712946665e-05
2014-03-31,-0.0027054885102240737
2014-04-30,-0.005298689397047784
2014-05-31,-0.007447625166869752
2014-06-30,0.004485723802956412
2014-07-31,0.010248962776565906
2014-08-31,-0.0033157158447722924
2014-09-30,-0.0016669555802793171
2014-10-31,-0.0031812516059850334
2014-11-30,-0.008406929034453399
2014-12-31,0.0001966577376537118
2015-01-31,-0.00019854214136165015
2015-02-28,0.004262953455115007
2015-03-31,-0.0025857312099517218
2015-04-30,-0.005850500052580585
2015-05-31,0.0015029614117031808
2015-06-30,-0.0013946268669206997
2015-07-31,-0.004248448306294328
2015-08-31,-0.007723968925455607
2015-09-30,0.005555397002843817
2015-10-31,0.003982366026949636
2015-11-30,-0.0013474070679717707
2015-12-31,-0.008311392855712443
2016-01-31,0.0055787328057075695
2016-02-29,0.006715091079880416
2016-03-31,-0.0007942435700632362
2016-04-30,0.020515834899824663
2016-05-31,-0.014915786906068932
2016-06-30,-0.0055406018442360795
2016-07-31,0.0009966810594213135
2016-08-31,0.006681551693705673
2016-09-30,0.016222451905428786
2016-10-31,0.03306582639523957
2016-11-30,0.008360672611762501
2016-12-31,0.020598856275139923
2017-01-31,-0.007053618550944659
2017-02-28,-0.009381471873597256
2017-03-31,0.0016077535760996454
2017-04-30,0.009710173254063937
2017-05-31,0.0025829136721741454
2017-06-30,0.013348857371133751
2017-07-31,-0.016818950403977465
2017-08-31,-0.003600726957659178
2017-09-30,0.0022355221162669156
2017-10-31,0.005298341004265017
2017-11-30,-0.015101573117255832
2017-12-31,0.000183830893067438
2018-01-31,-0.000700961819325943
2018-02-28,0.0010428203851037387
2018-03-31,0.0034383410042650164
2018-04-30,0.004716657189656796
2018-05-31,0.003690674255753241
2018-06-30,-0.007437861426125871
2018-07-31,-0.0012454099218088908
2018-08-31,-0.007749027777871527
2018-09-30,0.006557064904275694
2018-10-31,-0.004860813384135244
2018-11-30,-0.006752778703945433
2018-12-31,0.0006476443758528924
2019-01-31,0.0037342534248688483
2019-02-28,-0.004923099992088265
2019-03-31,-0.0027055429918201603
2019-04-30,0.006605858769589176
