Date,lag 1,lag 2,lag 3,lag 4,lag 5,lag 6,lag 7,lag 8,lag 9,lag 10,lag 11,lag 12
2012-03-31,-0.0017321794215827474,0.0005803500532645875,-0.006575646489430117,0.0024820341513676937,-0.006350920924577326,0.0007187884902360442,0.0008165680317901367,0.00605675359955787,-0.002290536606388162,-0.0032922161389333177,0.005785849583405702,-0.005980163650295701
2012-04-30,0.004482466588022465,-0.0017321794215827474,0.0005803500532645875,-0.006575646489430117,0.0024820341513676937,-0.006350920924577326,0.0007187884902360442,0.0008165680317901367,0.00605675359955787,-0.002290536606388162,-0.0032922161389333177,0.005785849583405702
2012-05-31,-0.004696449430122452,0.004482466588022465,-0.0017321794215827474,0.0005803500532645875,-0.006575646489430117,0.0024820341513676937,-0.006350920924577326,0.0007187884902360442,0.0008165680317901367,0.00605675359955787,-0.002290536606388162,-0.0032922161389333177
2012-06-30,-0.01219537229400806,-0.004696449430122452,0.004482466588022465,-0.0017321794215827474,0.0005803500532645875,-0.006575646489430117,0.0024820341513676937,-0.006350920924577326,0.0007187884902360442,0.0008165680317901367,0.00605675359955787,-0.002290536606388162
2012-07-31,0.002244994195631244,-0.01219537229400806,-0.004696449430122452,0.004482466588022465,-0.0017321794215827474,0.0005803500532645875,-0.006575646489430117,0.0024820341513676937,-0.006350920924577326,0.0007187884902360442,0.0008165680317901367,0.00605675359955787
2012-08-31,0.0004705842308377114,0.002244994195631244,-0.01219537229400806,-0.004696449430122452,0.004482466588022465,-0.0017321794215827474,0.0005803500532645875,-0.006575646489430117,0.0024820341513676937,-0.006350920924577326,0.0007187884902360442,0.0008165680317901367
2012-09-30,-0.004803397165122709,0.0004705842308377114,0.002244994195631244,-0.01219537229400806,-0.004696449430122452,0.004482466588022465,-0.0017321794215827474,0.0005803500532645875,-0.006575646489430117,0.0024820341513676937,-0.006350920924577326,0.0007187884902360442
2012-10-31,-0.008055761186985562,-0.004803397165122709,0.0004705842308377114,0.002244994195631244,-0.01219537229400806,-0.004696449430122452,0.004482466588022465,-0.0017321794215827474,0.0005803500532645875,-0.006575646489430117,0.0024820341513676937,-0.006350920924577326
2012-11-30,0.009928937568692849,-0.008055761186985562,-0.004803397165122709,0.0004705842308377114,0.002244994195631244,-0.01219537229400806,-0.004696449430122452,0.004482466588022465,-0.0017321794215827474,0.0005803500532645875,-0.006575646489430117,0.0024820341513676937
2012-12-31,-0.013167886657946992,0.009928937568692849,-0.008055761186985562,-0.004803397165122709,0.0004705842308377114,0.002244994195631244,-0.01219537229400806,-0.004696449430122452,0.004482466588022465,-0.0017321794215827474,0.0005803500532645875,-0.006575646489430117
2013-01-31,0.0022408810375411127,-0.013167886657946992,0.009928937568692849,-0.008055761186985562,-0.004803397165122709,0.0004705842308377114,0.002244994195631244,-0.01219537229400806,-0.004696449430122452,0.004482466588022465,-0.0017321794215827474,0.0005803500532645875
2013-02-28,0.006848663128680033,0.0022408810375411127,-0.013167886657946992,0.009928937568692849,-0.008055761186985562,-0.004803397165122709,0.0004705842308377114,0.002244994195631244,-0.01219537229400806,-0.004696449430122452,0.004482466588022465,-0.0017321794215827474
2013-03-31,0.017155423621986826,0.006848663128680033,0.0022408810375411127,-0.013167886657946992,0.009928937568692849,-0.008055761186985562,-0.004803397165122709,0.0004705842308377114,0.002244994195631244,-0.01219537229400806,-0.004696449430122452,0.004482466588022465
2013-04-30,-0.015437680547434548,0.017155423621986826,0.006848663128680033,0.0022408810375411127,-0.013167886657946992,0.009928937568692849,-0.008055761186985562,-0.004803397165122709,0.0004705842308377114,0.002244994195631244,-0.01219537229400806,-0.004696449430122452
2013-05-31,0.003075347983969459,-0.015437680547434548,0.017155423621986826,0.006848663128680033,0.0022408810375411127,-0.013167886657946992,0.009928937568692849,-0.008055761186985562,-0.004803397165122709,0.0004705842308377114,0.002244994195631244,-0.01219537229400806
2013-06-30,-0.009408139698311295,0.003075347983969459,-0.015437680547434548,0.017155423621986826,0.006848663128680033,0.0022408810375411127,-0.013167886657946992,0.009928937568692849,-0.008055761186985562,-0.004803397165122709,0.0004705842308377114,0.002244994195631244
2013-07-31,0.004007963287545406,-0.009408139698311295,0.003075347983969459,-0.015437680547434548,0.017155423621986826,0.006848663128680033,0.0022408810375411127,-0.013167886657946992,0.009928937568692849,-0.008055761186985562,-0.004803397165122709,0.0004705842308377114
2013-08-31,0.002244343703741533,0.004007963287545406,-0.009408139698311295,0.003075347983969459,-0.015437680547434548,0.017155423621986826,0.006848663128680033,0.0022408810375411127,-0.013167886657946992,0.009928937568692849,-0.008055761186985562,-0.004803397165122709
2013-09-30,-0.00840739816215661,0.002244343703741533,0.004007963287545406,-0.009408139698311295,0.003075347983969459,-0.015437680547434548,0.017155423621986826,0.006848663128680033,0.0022408810375411127,-0.013167886657946992,0.009928937568692849,-0.008055761186985562
2013-10-31,0.012467866767980468,-0.00840739816215661,0.002244343703741533,0.004007963287545406,-0.009408139698311295,0.003075347983969459,-0.015437680547434548,0.017155423621986826,0.006848663128680033,0.0022408810375411127,-0.013167886657946992,0.009928937568692849
2013-11-30,-0.0019445998329470082,0.012467866767980468,-0.00840739816215661,0.002244343703741533,0.004007963287545406,-0.009408139698311295,0.003075347983969459,-0.015437680547434548,0.017155423621986826,0.006848663128680033,0.0022408810375411127,-0.013167886657946992
2013-12-31,-0.005951117522959535,-0.0019445998329470082,0.012467866767980468,-0.00840739816215661,0.002244343703741533,0.004007963287545406,-0.009408139698311295,0.003075347983969459,-0.015437680547434548,0.017155423621986826,0.006848663128680033,0.0022408810375411127
2014-01-31,-0.0023287610375869,-0.005951117522959535,-0.0019445998329470082,0.012467866767980468,-0.00840739816215661,0.002244343703741533,0.004007963287545406,-0.009408139698311295,0.003075347983969459,-0.015437680547434548,0.017155423621986826,0.006848663128680033
2014-02-28,0.005040905371874802,-0.0023287610375869,-0.005951117522959535,-0.0019445998329470082,0.012467866767980468,-0.00840739816215661,0.002244343703741533,0.004007963287545406,-0.009408139698311295,0.003075347983969459,-0.015437680547434548,0.017155423621986826
2014-03-31,-2.6668882712946665e-05,0.005040905371874802,-0.0023287610375869,-0.005951117522959535,-0.0019445998329470082,0.012467866767980468,-0.00840739816215661,0.002244343703741533,0.004007963287545406,-0.009408139698311295,0.003075347983969459,-0.015437680547434548
2014-04-30,-0.0027054885102240737,-2.6668882712946665e-05,0.005040905371874802,-0.0023287610375869,-0.005951117522959535,-0.0019445998329470082,0.012467866767980468,-0.00840739816215661,0.002244343703741533,0.004007963287545406,-0.009408139698311295,0.003075347983969459
2014-05-31,-0.005298689397047784,-0.0027054885102240737,-2.6668882712946665e-05,0.005040905371874802,-0.0023287610375869,-0.005951117522959535,-0.0019445998329470082,0.012467866767980468,-0.00840739816215661,0.002244343703741533,0.004007963287545406,-0.009408139698311295
2014-06-30,-0.007447625166869752,-0.005298689397047784,-0.0027054885102240737,-2.6668882712946665e-05,0.005040905371874802,-0.0023287610375869,-0.005951117522959535,-0.0019445998329470082,0.012467866767980468,-0.00840739816215661,0.002244343703741533,0.004007963287545406
2014-07-31,0.004485723802956412,-0.007447625166869752,-0.005298689397047784,-0.0027054885102240737,-2.6668882712946665e-05,0.005040905371874802,-0.0023287610375869,-0.005951117522959535,-0.0019445998329470082,0.012467866767980468,-0.00840739816215661,0.002244343703741533
2014-08-31,0.010248962776565906,0.004485723802956412,-0.007447625166869752,-0.005298689397047784,-0.0027054885102240737,-2.6668882712946665e-05,0.005040905371874802,-0.0023287610375869,-0.005951117522959535,-0.0019445998329470082,0.012467866767980468,-0.00840739816215661
2014-09-30,-0.0033157158447722924,0.010248962776565906,0.004485723802956412,-0.007447625166869752,-0.005298689397047784,-0.0027054885102240737,-2.6668882712946665e-05,0.005040905371874802,-0.0023287610375869,-0.005951117522959535,-0.0019445998329470082,0.012467866767980468
2014-10-31,-0.0016669555802793171,-0.0033157158447722924,0.010248962776565906,0.004485723802956412,-0.007447625166869752,-0.005298689397047784,-0.0027054885102240737,-2.6668882712946665e-05,0.005040905371874802,-0.0023287610375869,-0.005951117522959535,-0.0019445998329470082
2014-11-30,-0.0031812516059850334,-0.0016669555802793171,-0.0033157158447722924,0.010248962776565906,0.004485723802956412,-0.007447625166869752,-0.005298689397047784,-0.0027054885102240737,-2.6668882712946665e-05,0.005040905371874802,-0.0023287610375869,-0.005951117522959535
2014-12-31,-0.008406929034453399,-0.0031812516059850334,-0.0016669555802793171,-0.0033157158447722924,0.010248962776565906,0.004485723802956412,-0.007447625166869752,-0.005298689397047784,-0.0027054885102240737,-2.6668882712946665e-05,0.005040905371874802,-0.0023287610375869
2015-01-31,0.0001966577376537118,-0.008406929034453399,-0.0031812516059850334,-0.0016669555802793171,-0.0033157158447722924,0.010248962776565906,0.004485723802956412,-0.007447625166869752,-0.005298689397047784,-0.0027054885102240737,-2.6668882712946665e-05,0.005040905371874802
2015-02-28,-0.00019854214136165015,0.0001966577376537118,-0.008406929034453399,-0.0031812516059850334,-0.0016669555802793171,-0.0033157158447722924,0.010248962776565906,0.004485723802956412,-0.007447625166869752,-0.005298689397047784,-0.0027054885102240737,-2.6668882712946665e-05
2015-03-31,0.004262953455115007,-0.00019854214136165015,0.0001966577376537118,-0.008406929034453399,-0.0031812516059850334,-0.0016669555802793171,-0.0033157158447722924,0.010248962776565906,0.004485723802956412,-0.007447625166869752,-0.005298689397047784,-0.0027054885102240737
2015-04-30,-0.0025857312099517218,0.004262953455115007,-0.00019854214136165015,0.0001966577376537118,-0.008406929034453399,-0.0031812516059850334,-0.0016669555802793171,-0.0033157158447722924,0.010248962776565906,0.004485723802956412,-0.007447625166869752,-0.005298689397047784
2015-05-31,-0.005850500052580585,-0.0025857312099517218,0.004262953455115007,-0.00019854214136165015,0.0001966577376537118,-0.008406929034453399,-0.0031812516059850334,-0.0016669555802793171,-0.0033157158447722924,0.010248962776565906,0.004485723802956412,-0.007447625166869752
2015-06-30,0.0015029614117031808,-0.005850500052580585,-0.0025857312099517218,0.004262953455115007,-0.00019854214136165015,0.0001966577376537118,-0.008406929034453399,-0.0031812516059850334,-0.0016669555802793171,-0.0033157158447722924,0.010248962776565906,0.004485723802956412
2015-07-31,-0.0013946268669206997,0.0015029614117031808,-0.005850500052580585,-0.0025857312099517218,0.004262953455115007,-0.00019854214136165015,0.0001966577376537118,-0.008406929034453399,-0.0031812516059850334,-0.0016669555802793171,-0.0033157158447722924,0.010248962776565906
2015-08-31,-0.004248448306294328,-0.0013946268669206997,0.0015029614117031808,-0.005850500052580585,-0.0025857312099517218,0.004262953455115007,-0.00019854214136165015,0.0001966577376537118,-0.008406929034453399,-0.0031812516059850334,-0.0016669555802793171,-0.0033157158447722924
2015-09-30,-0.007723968925455607,-0.004248448306294328,-0.0013946268669206997,0.0015029614117031808,-0.005850500052580585,-0.0025857312099517218,0.004262953455115007,-0.00019854214136165015,0.0001966577376537118,-0.008406929034453399,-0.0031812516059850334,-0.0016669555802793171
2015-10-31,0.005555397002843817,-0.007723968925455607,-0.004248448306294328,-0.0013946268669206997,0.0015029614117031808,-0.005850500052580585,-0.0025857312099517218,0.004262953455115007,-0.00019854214136165015,0.0001966577376537118,-0.008406929034453399,-0.0031812516059850334
2015-11-30,0.003982366026949636,0.005555397002843817,-0.007723968925455607,-0.004248448306294328,-0.0013946268669206997,0.0015029614117031808,-0.005850500052580585,-0.0025857312099517218,0.004262953455115007,-0.00019854214136165015,0.0001966577376537118,-0.008406929034453399
2015-12-31,-0.0013474070679717707,0.003982366026949636,0.005555397002843817,-0.007723968925455607,-0.004248448306294328,-0.0013946268669206997,0.0015029614117031808,-0.005850500052580585,-0.0025857312099517218,0.004262953455115007,-0.00019854214136165015,0.0001966577376537118
2016-01-31,-0.008311392855712443,-0.0013474070679717707,0.003982366026949636,0.005555397002843817,-0.007723968925455607,-0.004248448306294328,-0.0013946268669206997,0.0015029614117031808,-0.005850500052580585,-0.0025857312099517218,0.004262953455115007,-0.00019854214136165015
2016-02-29,0.0055787328057075695,-0.008311392855712443,-0.0013474070679717707,0.003982366026949636,0.005555397002843817,-0.007723968925455607,-0.004248448306294328,-0.0013946268669206997,0.0015029614117031808,-0.005850500052580585,-0.0025857312099517218,0.004262953455115007
2016-03-31,0.006715091079880416,0.0055787328057075695,-0.008311392855712443,-0.0013474070679717707,0.003982366026949636,0.005555397002843817,-0.007723968925455607,-0.004248448306294328,-0.0013946268669206997,0.0015029614117031808,-0.005850500052580585,-0.0025857312099517218
2016-04-30,-0.0007942435700632362,0.006715091079880416,0.0055787328057075695,-0.008311392855712443,-0.0013474070679717707,0.003982366026949636,0.005555397002843817,-0.007723968925455607,-0.004248448306294328,-0.0013946268669206997,0.0015029614117031808,-0.005850500052580585
2016-05-31,0.020515834899824663,-0.0007942435700632362,0.006715091079880416,0.0055787328057075695,-0.008311392855712443,-0.0013474070679717707,0.003982366026949636,0.005555397002843817,-0.007723968925455607,-0.004248448306294328,-0.0013946268669206997,0.0015029614117031808
2016-06-30,-0.014915786906068932,0.020515834899824663,-0.0007942435700632362,0.006715091079880416,0.0055787328057075695,-0.008311392855712443,-0.0013474070679717707,0.003982366026949636,0.005555397002843817,-0.007723968925455607,-0.004248448306294328,-0.0013946268669206997
2016-07-31,-0.0055406018442360795,-0.014915786906068932,0.020515834899824663,-0.0007942435700632362,0.006715091079880416,0.0055787328057075695,-0.008311392855712443,-0.0013474070679717707,0.003982366026949636,0.005555397002843817,-0.007723968925455607,-0.004248448306294328
2016-08-31,0.0009966810594213135,-0.0055406018442360795,-0.014915786906068932,0.020515834899824663,-0.0007942435700632362,0.006715091079880416,0.0055787328057075695,-0.008311392855712443,-0.0013474070679717707,0.003982366026949636,0.005555397002843817,-0.007723968925455607
2016-09-30,0.006681551693705673,0.0009966810594213135,-0.0055406018442360795,-0.014915786906068932,0.020515834899824663,-0.0007942435700632362,0.006715091079880416,0.0055787328057075695,-0.008311392855712443,-0.0013474070679717707,0.003982366026949636,0.005555397002843817
2016-10-31,0.016222451905428786,0.006681551693705673,0.0009966810594213135,-0.0055406018442360795,-0.014915786906068932,0.020515834899824663,-0.0007942435700632362,0.006715091079880416,0.0055787328057075695,-0.008311392855712443,-0.0013474070679717707,0.003982366026949636
2016-11-30,0.03306582639523957,0.016222451905428786,0.006681551693705673,0.0009966810594213135,-0.0055406018442360795,-0.014915786906068932,0.020515834899824663,-0.0007942435700632362,0.006715091079880416,0.0055787328057075695,-0.008311392855712443,-0.0013474070679717707
2016-12-31,0.008360672611762501,0.03306582639523957,0.016222451905428786,0.006681551693705673,0.0009966810594213135,-0.0055406018442360795,-0.014915786906068932,0.020515834899824663,-0.0007942435700632362,0.006715091079880416,0.0055787328057075695,-0.008311392855712443
2017-01-31,0.020598856275139923,0.008360672611762501,0.03306582639523957,0.016222451905428786,0.006681551693705673,0.0009966810594213135,-0.0055406018442360795,-0.014915786906068932,0.020515834899824663,-0.0007942435700632362,0.006715091079880416,0.0055787328057075695
2017-02-28,-0.007053618550944659,0.020598856275139923,0.008360672611762501,0.03306582639523957,0.016222451905428786,0.006681551693705673,0.0009966810594213135,-0.0055406018442360795,-0.014915786906068932,0.020515834899824663,-0.0007942435700632362,0.006715091079880416
2017-03-31,-0.009381471873597256,-0.007053618550944659,0.020598856275139923,0.008360672611762501,0.03306582639523957,0.016222451905428786,0.006681551693705673,0.0009966810594213135,-0.0055406018442360795,-0.014915786906068932,0.020515834899824663,-0.0007942435700632362
2017-04-30,0.0016077535760996454,-0.009381471873597256,-0.007053618550944659,0.020598856275139923,0.008360672611762501,0.03306582639523957,0.016222451905428786,0.006681551693705673,0.0009966810594213135,-0.0055406018442360795,-0.014915786906068932,0.020515834899824663
2017-05-31,0.009710173254063937,0.0016077535760996454,-0.009381471873597256,-0.007053618550944659,0.020598856275139923,0.008360672611762501,0.03306582639523957,0.016222451905428786,0.006681551693705673,0.0009966810594213135,-0.0055406018442360795,-0.014915786906068932
2017-06-30,0.0025829136721741454,0.009710173254063937,0.0016077535760996454,-0.009381471873597256,-0.007053618550944659,0.020598856275139923,0.008360672611762501,0.03306582639523957,0.016222451905428786,0.006681551693705673,0.0009966810594213135,-0.0055406018442360795
2017-07-31,0.013348857371133751,0.0025829136721741454,0.009710173254063937,0.0016077535760996454,-0.009381471873597256,-0.007053618550944659,0.020598856275139923,0.008360672611762501,0.03306582639523957,0.016222451905428786,0.006681551693705673,0.0009966810594213135
2017-08-31,-0.016818950403977465,0.013348857371133751,0.0025829136721741454,0.009710173254063937,0.0016077535760996454,-0.009381471873597256,-0.007053618550944659,0.020598856275139923,0.008360672611762501,0.03306582639523957,0.016222451905428786,0.006681551693705673
2017-09-30,-0.003600726957659178,-0.016818950403977465,0.013348857371133751,0.0025829136721741454,0.009710173254063937,0.0016077535760996454,-0.009381471873597256,-0.007053618550944659,0.020598856275139923,0.008360672611762501,0.03306582639523957,0.016222451905428786
2017-10-31,0.0022355221162669156,-0.003600726957659178,-0.016818950403977465,0.013348857371133751,0.0025829136721741454,0.009710173254063937,0.0016077535760996454,-0.009381471873597256,-0.007053618550944659,0.020598856275139923,0.008360672611762501,0.03306582639523957
2017-11-30,0.005298341004265017,0.0022355221162669156,-0.003600726957659178,-0.016818950403977465,0.013348857371133751,0.0025829136721741454,0.009710173254063937,0.0016077535760996454,-0.009381471873597256,-0.007053618550944659,0.020598856275139923,0.008360672611762501
2017-12-31,-0.015101573117255832,0.005298341004265017,0.0022355221162669156,-0.003600726957659178,-0.016818950403977465,0.013348857371133751,0.0025829136721741454,0.009710173254063937,0.0016077535760996454,-0.009381471873597256,-0.007053618550944659,0.020598856275139923
2018-01-31,0.000183830893067438,-0.015101573117255832,0.005298341004265017,0.0022355221162669156,-0.003600726957659178,-0.016818950403977465,0.013348857371133751,0.0025829136721741454,0.009710173254063937,0.0016077535760996454,-0.009381471873597256,-0.007053618550944659
2018-02-28,-0.000700961819325943,0.000183830893067438,-0.015101573117255832,0.005298341004265017,0.0022355221162669156,-0.003600726957659178,-0.016818950403977465,0.013348857371133751,0.0025829136721741454,0.009710173254063937,0.0016077535760996454,-0.009381471873597256
2018-03-31,0.0010428203851037387,-0.000700961819325943,0.000183830893067438,-0.015101573117255832,0.005298341004265017,0.0022355221162669156,-0.003600726957659178,-0.016818950403977465,0.013348857371133751,0.0025829136721741454,0.009710173254063937,0.0016077535760996454
2018-04-30,0.0034383410042650164,0.0010428203851037387,-0.000700961819325943,0.000183830893067438,-0.015101573117255832,0.005298341004265017,0.0022355221162669156,-0.003600726957659178,-0.016818950403977465,0.013348857371133751,0.0025829136721741454,0.009710173254063937
2018-05-31,0.004716657189656796,0.0034383410042650164,0.0010428203851037387,-0.000700961819325943,0.000183830893067438,-0.015101573117255832,0.005298341004265017,0.0022355221162669156,-0.003600726957659178,-0.016818950403977465,0.013348857371133751,0.0025829136721741454
2018-06-30,0.003690674255753241,0.004716657189656796,0.0034383410042650164,0.0010428203851037387,-0.000700961819325943,0.000183830893067438,-0.015101573117255832,0.005298341004265017,0.0022355221162669156,-0.003600726957659178,-0.016818950403977465,0.013348857371133751
2018-07-31,-0.007437861426125871,0.003690674255753241,0.004716657189656796,0.0034383410042650164,0.0010428203851037387,-0.000700961819325943,0.000183830893067438,-0.015101573117255832,0.005298341004265017,0.0022355221162669156,-0.003600726957659178,-0.016818950403977465
2018-08-31,-0.0012454099218088908,-0.007437861426125871,0.003690674255753241,0.004716657189656796,0.0034383410042650164,0.0010428203851037387,-0.000700961819325943,0.000183830893067438,-0.015101573117255832,0.005298341004265017,0.0022355221162669156,-0.003600726957659178
2018-09-30,-0.007749027777871527,-0.0012454099218088908,-0.007437861426125871,0.003690674255753241,0.004716657189656796,0.0034383410042650164,0.0010428203851037387,-0.000700961819325943,0.000183830893067438,-0.015101573117255832,0.005298341004265017,0.0022355221162669156
2018-10-31,0.006557064904275694,-0.007749027777871527,-0.0012454099218088908,-0.007437861426125871,0.003690674255753241,0.004716657189656796,0.0034383410042650164,0.0010428203851037387,-0.000700961819325943,0.000183830893067438,-0.015101573117255832,0.005298341004265017
2018-11-30,-0.004860813384135244,0.006557064904275694,-0.007749027777871527,-0.0012454099218088908,-0.007437861426125871,0.003690674255753241,0.004716657189656796,0.0034383410042650164,0.0010428203851037387,-0.000700961819325943,0.000183830893067438,-0.015101573117255832
2018-12-31,-0.006752778703945433,-0.004860813384135244,0.006557064904275694,-0.007749027777871527,-0.0012454099218088908,-0.007437861426125871,0.003690674255753241,0.004716657189656796,0.0034383410042650164,0.0010428203851037387,-0.000700961819325943,0.000183830893067438
2019-01-31,0.0006476443758528924,-0.006752778703945433,-0.004860813384135244,0.006557064904275694,-0.007749027777871527,-0.0012454099218088908,-0.007437861426125871,0.003690674255753241,0.004716657189656796,0.0034383410042650164,0.0010428203851037387,-0.000700961819325943
2019-02-28,0.0037342534248688483,0.0006476443758528924,-0.006752778703945433,-0.004860813384135244,0.006557064904275694,-0.007749027777871527,-0.0012454099218088908,-0.007437861426125871,0.003690674255753241,0.004716657189656796,0.0034383410042650164,0.0010428203851037387
2019-03-31,-0.004923099992088265,0.0037342534248688483,0.0006476443758528924,-0.006752778703945433,-0.004860813384135244,0.006557064904275694,-0.007749027777871527,-0.0012454099218088908,-0.007437861426125871,0.003690674255753241,0.004716657189656796,0.0034383410042650164
2019-04-30,-0.0027055429918201603,-0.004923099992088265,0.0037342534248688483,0.0006476443758528924,-0.006752778703945433,-0.004860813384135244,0.006557064904275694,-0.007749027777871527,-0.0012454099218088908,-0.007437861426125871,0.003690674255753241,0.004716657189656796
